;province;year;gap_ln_gpd;gap_unemp;gdp;unemp;ln_gdp;trend_unemp;trend_ln_gpd;c_unemp;g_gdp
397;JAKARTA;1986;-0.00053405762;13.922.548;41516.93;10.354.405;10.633.857;89.621.506;10.634.391;;
398;JAKARTA;1987;-0.020839691;0.94435406;42.946.016;96.594.982;10.667.699;87.151.442;10.688.539;-0.6949079;3.384.259
399;JAKARTA;1988;-0.033396721;15.246.086;44.769.559;10.006.668;10.709.284;84.820.595;10.742.681;0.3471705;41.584.592
400;JAKARTA;1989;-0.016352654;0.18711376;48.062.168;84.733.782;10.780.251;82.862.644;10.796.603;-15.332.905;7.096.694
401;JAKARTA;1990;-0.0087709427;-0.86324024;51.071.805;73.031.292;10.840.988;81.663.694;10.849.759;-11.702.484;60.737.205
402;JAKARTA;1991;-0.006362915;-18.118.877;53.910.145;63.509.712;10.895.074;8.162.859;10.901.437;-0.95215839;54.086.094
403;JAKARTA;1992;0.0059194565;-19.544.411;57.340.191;63.531.418;10.956.758;83.075.829;10.950.838;0.0021705031;61.683.116
404;JAKARTA;1993;0.019629478;-30.118.604;60.884.199;56.024.137;11.016.729;8.614.274;109.971;-0.75072789;59.971.895
405;JAKARTA;1994;0.039321899;0.02713871;64.779.199;91.042.585;1.107.874;90.771.198;11.039.418;35.018.446;62.010.865
406;JAKARTA;1995;0.075452805;-0.40388107;69.747.742;92.563.086;1.115.264;96.601.896;11.077.188;0.15205026;73.900.523
407;JAKARTA;1996;0.11359882;-0.91946507;74.891.156;94.083.586;11.223.791;10.327.824;11.110.192;0.15205026;71.150.723
408;JAKARTA;1997;0.12225437;-0.10336113;77.748.039;10.936.962;11.261.229;11.040.323;11.138.974;15.286.028;37.437.482
409;JAKARTA;1998;-0.10847378;0.57434464;63.369.348;1.232.314;11.056.736;11.748.796;1.116.521;13.861.784;-20.449.303
410;JAKARTA;1999;-0.16019249;26.036.997;61.796.738;15.007.012;11.031.606;12.403.313;11.191.798;26.838.725;-25.129.685
411;JAKARTA;2000;-0.011249542;-0.88422203;73.814.047;12.075.472;11.209.304;12.959.694;11.220.553;-2.931.541;17.769.844
412;JAKARTA;2001;-0.010515213;16.677.809;76.204.313;15.067.572;11.241.174;13.399.791;11.251.689;29.920.998;31.869.016
413;JAKARTA;2002;-0.010582924;0.69617844;78.804.172;14.392.795;11.274.721;13.696.616;11.285.304;-0.67477643;33.547.928
414;JAKARTA;2003;-0.0089464188;10.177.698;81.833.953;14.857.628;11.312.448;13.839.858;11.321.394;0.46483251;37.726.274
415;JAKARTA;2004;-0.0062379837;0.87447262;85.272.711;14.700.642;1.135.361;13.826.169;11.359.848;-0.15698604;41.162.295
416;JAKARTA;2005;-0.0021018982;21.078.453;89.175.617;15.770.223;11.398.363;13.662.377;11.400.465;10.695.815;44.753.113
417;JAKARTA;2006;-0.00031089783;-1.959.897;93.215.742;1.140.416;11.442.672;13.364.057;11.442.983;-43.660.636;44.308.972
418;JAKARTA;2007;0.004691124;-0.40041161;97.910.461;12.567.447;11.491.809;12.967.858;11.487.118;11.632.874;49.136.815
419;JAKARTA;2008;0.0065879822;-0.32711124;102659.36;12.163.726;11.539.171;12.490.837;11.532.583;-0.40372121;47.362.919
420;JAKARTA;2009;-0.0039424896;0.19922733;106425.05;12.145.267;11.575.196;1.194.604;11.579.139;-0.018457616;3.602.468
421;JAKARTA;2010;-0.0011816025;-0.28906822;111907.51;11.054.177;11.625.428;11.343.246;1.162.661;-10.910.904;50.231.676
422;JAKARTA;2011;0.0031270981;0.99654865;117937.53;11.690.773;11.677.911;10.694.224;11.674.784;0.63659567;52.482.386
423;JAKARTA;2012;0.0065736771;-0.34237671;124244.71;96.654.787;11.730.008;10.007.855;11.723.434;-20.252.941;52.097.998
424;JAKARTA;2013;0.0056657791;-0.67685413;130357.29;86.261.292;11.778.034;93.029.833;11.772.368;-10.393.503;4.802.597
425;JAKARTA;2014;0.0035381317;-0.12042046;136624.94;84.746.084;11.824.995;85.950.289;11.821.457;-0.15152065;46.960.425
426;JAKARTA;2015;0.0016651154;-0.66220284;143242.45;7.230.443;11.872.294;78.926.458;11.870.629;-12.441.649;47.299.228
427;JAKARTA;2016;-0.00017261505;-10.832.825;150192.75;61.199.999;11.919.675;72.032.824;11.919.847;-11.104.431;47.380.733
428;JAKARTA;2017;0.0015640259;0.61673164;158048.53;71.444.955;11.970.657;65.277.638;11.969.093;10.244.957;50.982.733
429;JAKARTA;2018;0.00057411194;0.38391447;165863.31;62.399.998;12.018.919;58.560.853;12.018.345;-0.90449572;48.261.852
430;JAMBI;1986;-0.013961792;0.57604778;11.823.104;23.828.595;93.778.105;18.068.117;93.917.723;;
431;JAMBI;1987;-0.029616356;-0.50638938;12274.15;13.748.796;94.152.508;1.881.269;94.448.671;-100.798;3.743.988
432;JAMBI;1988;-0.013041496;0.60965323;13.157.948;25.711.401;94.847.813;19.614.868;94.978.228;11.962.606;69.530.592
433;JAMBI;1989;0.0050363541;0.21392775;14.118.461;22.620.895;95.552.387;20.481.617;95.502.024;-0.30905071;70.457.158
434;JAMBI;1990;0.0052585602;-0.22684491;14.864.027;19.212.419;9.606.699;21.480.868;96.014.404;-0.34084752;51.460.829
435;JAMBI;1991;-0.0088062286;0.11517048;15401.43;23.853.648;96.422.157;22.701.943;9.651.022;0.46412283;35.516.336
436;JAMBI;1992;-0.0073928833;-0.45777643;16.172.838;19.633.719;96.910.887;24.211.483;96.984.816;-0.4219929;48.872.776
437;JAMBI;1993;0.0012559891;-0.80543125;17.060.582;18.033.334;97.445.259;26.087.646;97.432.699;-0.1600385;53.437.543
438;JAMBI;1994;0.020366669;-0.044691801;18.126.447;27.915.893;98.051.271;28.362.811;97.847.605;0.98825592;60.601.335
439;JAMBI;1995;0.046567917;0.19465423;19320.27;32.935.352;98.689.098;3.098.881;98.223.419;0.50194597;63.782.763
440;JAMBI;1996;0.080453873;0.40417981;20.662.127;37.954.812;9.936.058;33.913.014;98.556.042;0.50194597;67.147.608
441;JAMBI;1997;0.072831154;0.34741592;21.108.578;4.057.641;99.574.347;37.102.251;98.846.035;0.26215994;21.377.122
442;JAMBI;1998;-0.025152206;-14.642.596;19.634.635;25.921.178;98.850.508;40.563.774;9.910.203;-14.655.234;-723.844
443;JAMBI;1999;-0.036768913;-0.95964837;19.875.082;34.743.092;98.972.216;44.339.576;99.339.905;0.88219136;12.171.656
444;JAMBI;2000;-0.023369789;-1.151.695;20.618.303;36.808.264;99.339.342;48.325.214;9.957.304;0.2065172;36.712.441
445;JAMBI;2001;-0.013616562;0.37739944;21.322.076;56.094.294;99.674.978;52.320.299;99.811.144;19.286.032;33.563.812
446;JAMBI;2002;-0.012496948;0.17578125;21.887.271;57.767.067;99.936.609;56.009.254;10.006.158;0.16727717;26.162.233
447;JAMBI;2003;-0.021324158;0.5934124;22.285.961;65.048.385;10.011.712;59.114.261;10.033.036;0.72813171;18.051.718
448;JAMBI;2004;-0.021606445;-0.098357201;22.939.508;60.391.483;10.040.616;61.375.055;10.062.222;-0.46568981;28.903.694
449;JAMBI;2005;-0.018386841;44.828.467;23.756.086;1.074.192;10.075.594;62.590.737;10.093.981;47.027.726;34.978.099
450;JAMBI;2006;-0.017126083;0.3682251;24.617.938;6.623.281;10.111.231;62.550.559;10.128.357;-41.186.399;35.636.551
451;JAMBI;2007;-0.011950493;0.072629452;25.674.734;62.218.356;10.153.263;61.492.062;10.165.214;-0.40144545;42.032.084
452;JAMBI;2008;-0.0054416656;-0.82732534;26.870.893;51.416.349;10.198.799;59.689.603;10.204.241;-10.802.007;45.536.232
453;JAMBI;2009;-0.0075588226;-0.20451021;27.929.857;5.537.971;10.237.452;57.424.812;1.024.501;0.39633596;38.652.661
454;JAMBI;2010;-0.0015306473;-0.10187769;29.304.865;53.877.802;10.285.509;54.896.579;1.028.704;-0.15019086;4.805.727
455;JAMBI;2011;0.0073375702;-0.59800339;30.856.658;4.630.331;10.337.108;52.283.344;1.032.977;-0.75744891;51.598.973
456;JAMBI;2012;0.013833046;-17.741.947;32.417.715;32.011.418;1.038.646;49.753.366;10.372.627;-14.291.893;49.352.512
457;JAMBI;2013;0.019358635;0.013750553;34.012.098;475.526;10.434.471;47.415.094;10.415.112;15.541.184;48.011.193
458;JAMBI;2014;0.031020164;0.55916786;35878.09;5.079.124;10.487.882;45.199.561;10.456.861;0.32386398;53.410.583
459;JAMBI;2015;0.014281273;0.036598206;36.753.523;43.405.161;1.051.199;43.039.179;10.497.708;-0.73860818;24.107.292
460;JAMBI;2016;0.00038719177;-0.092227459;37.728.801;4;10.538.179;40.922.275;10.537.792;-0.340516;26.189.635
461;JAMBI;2017;-0.0099487305;-0.0098671913;38.849.516;38.742.156;10.567.451;38.840.828;10.577.399;-0.12578444;29.271.874
462;JAMBI;2018;-0.018892288;0.18223906;40.051.648;38.599.999;10.597.925;36.777.608;10.616.817;-0.014215558;30.474.246
463;LAMPUNG;1986;-0.009768486;0.66938037;74.273.022;12.816.973;89.129.181;0.61231691;89.226.866;;
464;LAMPUNG;1987;0.0017251968;0.60533202;79.205.566;13.855.066;89.772.167;0.78017461;89.754.915;0.10380935;64.298.782
465;LAMPUNG;1988;-0.0062332153;0.078614831;82.830.459;10.333.409;9.021.966;0.9547261;90.281.992;-0.3521657;44.749.298
466;LAMPUNG;1989;-0.0086116791;0.090620637;87.090.371;12.393.391;90.721.169;11.487.185;90.807.285;0.20599818;50.150.433
467;LAMPUNG;1990;-0.017307281;-0.51265317;90.963.584;0.86303204;91.156.292;13.756.852;91.329.365;-0.37630707;43.512.912
468;LAMPUNG;1991;-0.041051865;-0.75569803;93.538.496;0.8943674;91.435.432;16.500.654;91.845.951;0.031335343;27.913.854
469;LAMPUNG;1992;0.0025138855;-0.77252746;10.278.564;1.208.645;92.378.159;19.811.724;9.235.302;0.31427759;94.272.623
470;LAMPUNG;1993;0.0062646866;-0.95392334;10.834.697;14.168.385;92.905.092;23.707.619;92.842.445;0.20819356;52.693.076
471;LAMPUNG;1994;0.0097026825;0.4738214;11.388.254;32.866.862;93.403.378;28.128.648;93.306.351;18.698.477;49.828.725
472;LAMPUNG;1995;0.046240807;0.46359515;12.332.469;37.555.676;94.199.905;32.919.724;93.737.497;0.46888134;7.965.313
473;LAMPUNG;1996;0.081047058;0.42713428;13279.92;42.244.487;94.940.081;37.973.144;9.412.961;0.46888134;74.017.577
474;LAMPUNG;1997;0.084090233;-0.88229418;13.796.802;34.404.621;95.321.922;43.227.563;9.448.102;-0.78398687;38.183.665
475;LAMPUNG;1998;-0.022109985;-0.58664942;12.806.532;42.797.861;94.577.103;48.664.355;94.798.203;0.83932412;-74.481.421
476;LAMPUNG;1999;-0.028362274;-0.83883333;13.111.406;45.788.321;94.812.374;54.176.655;95.095.997;0.29904604;2.352.715
477;LAMPUNG;2000;-0.026519775;-0.72056007;13.523.537;52.393.341;9.512.187;59.598.942;95.387.068;0.66050166;30.949.132
478;LAMPUNG;2001;-0.033457756;-0.081091881;13.830.971;63.870.883;95.346.651;64.681.802;95.681.229;11.477.543;22.478.642
479;LAMPUNG;2002;-0.021798134;14.090.466;14.425.674;83.194.246;95.767.651;6.910.378;95.985.632;19.323.367;42.099.195
480;LAMPUNG;2003;-0.010087013;18.844.695;15.067.912;91.379.995;96.203.232;725.353;96.304.102;0.81857479;4.355.794
481;LAMPUNG;2004;-0.0063152313;-0.095457554;15638.84;73.833.113;96.575.127;74.787.688;96.638.279;-17.546.885;37.190.104
482;LAMPUNG;2005;-0.014126778;0.88303661;16.070.653;84.691.095;96.847.506;75.860.729;96.988.773;10.857.983;27.237.294
483;LAMPUNG;2006;-0.0054807663;15.508.218;16.815.875;91.252.871;97.300.787;75.744.653;97.355.595;0.656178;45.328.498
484;LAMPUNG;2007;-0.00015068054;0.12835217;17.563.574;75.801.516;97.735.825;74.517.994;97.737.331;-15.451.357;43.503.747
485;LAMPUNG;2008;-0.0015487671;-0.090037823;18245.1;71.513.996;98.116.522;72.414.374;9.813.201;-0.42875227;38.069.458
486;LAMPUNG;2009;-0.0045719147;-0.35181999;18943.08;66.162.047;98.491.936;69.680.247;98.537.655;-0.53519481;37.542.155
487;LAMPUNG;2010;-0.0023431778;-10.808.778;19.788.752;55.744.286;9.892.869;66.553.063;98.952.122;-10.417.759;43.675.008
488;LAMPUNG;2011;0.0025033951;0.057765961;20.739.307;63.812.747;9.939.786;63.235.087;99.372.826;0.80684572;46.917.119
489;LAMPUNG;2012;0.0097332001;-0.78625917;21794.83;51.957.908;99.894.285;59.820.499;99.796.953;-11.854.838;49.641.991
490;LAMPUNG;2013;0.011037827;0.049843311;22.770.676;56.907.692;10.033.229;56.409.259;10.022.191;0.49497864;43.800.769
491;LAMPUNG;2014;0.0063934326;-0.51271296;23647.27;4.789.556;10.071.003;5.302.269;1.006.461;-0.90121347;37.774.096
492;LAMPUNG;2015;0.0028591156;0.16814756;24.581.779;51.368.594;10.109.761;49.687.119;10.106.902;0.34730354;38.757.844
493;LAMPUNG;2016;0.0001335144;-0.017758369;25.571.039;46.199.999;10.149.216;46.377.583;10.149.082;-0.51685941;39.454.944
494;LAMPUNG;2017;-0.0018262863;0.01940012;26618.65;43.279.943;10.189.367;43.085.942;10.191.194;-0.29200584;40.151.639
495;LAMPUNG;2018;-0.002573967;0.079772234;27.742.029;40.599.999;10.230.704;39.802.277;10.233.278;-0.26799417;41.336.493
496;MALUKU;1986;-0.073954582;0.42569995;77.132.061;30.072.737;89.506.893;25.815.737;90.246.439;;
497;MALUKU;1987;-0.030591011;14.485.283;84.354.668;40.945.539;90.402.002;26.460.257;90.707.912;108.728;8.951.107
498;MALUKU;1988;-0.015441895;0.22869635;89.620.703;29.434.309;91.007.566;27.147.346;91.161.985;-1.151.123;60.556.264
499;MALUKU;1989;-0.020430565;-0.75139332;9.315.084;20.550.494;913.939;28.064.427;91.598.206;-0.88838124;38.633.707
500;MALUKU;1990;0.0036363602;-0.56912279;99.377.305;23.730.567;92.040.939;29.421.794;92.004.576;0.31800723;6.470.367
501;MALUKU;1991;0.029004097;-0.066629887;10.569.314;306.883;92.657.099;31.354.599;92.367.058;0.69577318;61.616.292
502;MALUKU;1992;0.033516884;-0.11216307;10.945.842;32.819.455;93.007.145;33.941.085;92.671.976;0.21311542;35.004.747
503;MALUKU;1993;0.014382362;-0.73116565;10.995.447;29.941.173;93.052.368;37.252.829;92.908.545;-0.28782815;0.45216557
504;MALUKU;1994;0.04046917;-0.10571766;11.468.991;40.293.012;93.474.026;41.350.188;93.069.334;1.035.184;42.165.627
505;MALUKU;1995;0.07789135;0.16685104;12.000.799;47.888.927;93.927.288;46.220.417;93.148.375;0.75959164;45.326.285
506;MALUKU;1996;0.12490559;0.36446714;12572.61;55.484.848;94.392.757;51.840.177;93.143.702;0.75959164;46.547.408
507;MALUKU;1997;0.14733124;-0.20968437;12.752.079;5.610.599;94.534.492;58.202.834;9.306.118;0.062114704;14.173.707
508;MALUKU;1998;0.080890656;-28.293.819;11.764.074;37.044.373;93.728.056;65.338.192;92.919.149;-1.906.162;-80.644.035
509;MALUKU;1999;-0.19932842;-26.279.058;87.406.387;46.976.032;90.757.389;73.255.091;92.750.673;0.99316585;-29.706.705
510;MALUKU;2000;-0.053618431;-0.17892408;99.574.111;7.989.018;92.060.728;8.167.942;92.596.912;32.914.147;13.033.387
511;MALUKU;2001;-0.065814018;22.730.026;97.215.166;11.280.433;91.820.965;90.074.301;92.479.105;32.914.147;-23.975.484
512;MALUKU;2002;-0.066151619;-17.117.491;96.542.988;80.767.441;91.751.585;97.884.932;92.413.101;-32.036.884;-0.69384277
513;MALUKU;2003;-0.043063164;21.524.725;98.749.561;12.630.857;91.977.568;10.478.384;92.408.199;45.541.124;22.598.643
514;MALUKU;2004;-0.030463219;0.64631748;10059.2;11.673.553;92.162.428;11.027.236;9.246.706;-0.95730311;18.485.775
515;MALUKU;2005;-0.017354012;36.041.241;10.315.996;15.010.833;92.414.513;11.406.709;92.588.053;33.372.793;25.208.027
516;MALUKU;2006;-0.0048542023;21.218.071;10.633.823;13.716.731;92.717.953;11.594.924;92.766.495;-12.941.016;3.034.411
517;MALUKU;2007;0.0037679672;0.59179497;10974.88;1.219.784;93.033.648;11.606.045;92.995.968;-15.188.912;31.569.245
518;MALUKU;2008;0.0027017593;-0.803092;11267.28;1.067.236;93.296.585;11.475.452;93.269.567;-152.548;26.293.962
519;MALUKU;2009;-0.001209259;-0.67199135;11.578.053;10.572.454;93.568.668;11.244.446;93.580.761;-0.099905714;27.208.283
520;MALUKU;2010;0.0017709732;-0.98082256;12.017.286;99.654.713;93.941.011;10.946.294;93.923.302;-0.6069833;37.234.814
521;MALUKU;2011;0.0025777817;0.20518589;12.477.192;10.812.731;94.316.578;10.607.545;942.908;0.84725982;37.556.288
522;MALUKU;2012;0.014881134;-25.336.146;13.129.112;77.113.242;94.825.869;10.244.939;94.677.057;-31.014.068;50.929.651
523;MALUKU;2013;0.0081558228;0.035984993;13.572.073;99.132.519;951.577;98.772.669;95.076.141;22.019.281;3.318.218
524;MALUKU;2014;0.014019012;10.110.979;14219.62;10.509.085;95.623.779;94.979.868;95.483.589;0.59583288;46.608.481
525;MALUKU;2015;0.008769989;0.82622433;14740.38;99.271.374;95.983.458;9.100.913;95.895.758;-0.5819478;35.967.965
526;MALUKU;2016;0.005944252;-16.399.727;15321.09;70.500.002;96.369.858;86.899.729;96.310.415;-28.771.374;38.639.643
527;MALUKU;2017;0.0040330887;10.099.258;15941.06;92.872.801;96.766.539;82.773.542;96.726.208;22.372.806;39.667.859
528;MALUKU;2018;0.0036249161;-0.58884811;16611.66;7.27;97.178.602;78.588.481;97.142.353;-20.172.806;41.206.689
529;NORTH KALIMANTAN;1986;0.0287714;10.410.762;36.120.867;36.334.057;10.494.626;25.923.295;10.465.855;;
530;NORTH KALIMANTAN;1987;0.0089511871;0.19302273;36.419.168;29.265.776;10.502.851;27.335.548;10.493.899;-0.70682812;0.82244873
531;NORTH KALIMANTAN;1988;-0.011487007;0.53997922;36707.82;34.251.702;10.510.745;2.885.191;10.522.232;0.49859262;0.7894516
532;NORTH KALIMANTAN;1989;-0.022519112;-0.70267868;37.373.281;23.569.002;10.528.711;30.595.789;1.055.123;-106.827;1.796.627
533;NORTH KALIMANTAN;1990;-0.019402504;-0.82748175;38.628.758;24.469.776;10.561.752;32.744.594;10.581.155;0.0900774;33.041
534;NORTH KALIMANTAN;1991;-0.012666702;-0.87104464;40.109.867;26.695.015;10.599.378;35.405.462;10.612.044;0.22252393;37.625.313
535;NORTH KALIMANTAN;1992;-0.0049228668;-0.38161874;41.723.457;34.786.601;10.638.819;38.602.788;10.643.742;0.80915856;39.441.109
536;NORTH KALIMANTAN;1993;-0.0128088;-12.163.274;42.751.246;30.110.586;10.663.154;4.227.386;10.675.962;-0.46760154;24.334.908
537;NORTH KALIMANTAN;1994;0.0033578873;0.92277098;44879.34;55.545.511;10.711.733;46.317.801;10.708.375;25.434.926;48.579.216
538;NORTH KALIMANTAN;1995;0.0026845932;0.60083199;46.314.121;56.520.424;10.743.202;50.512.104;10.740.518;0.097491264;31.469.345
539;NORTH KALIMANTAN;1996;0.017067909;0.27688026;48.486.031;57.495.341;10.789.031;54.726.539;10.771.963;0.097491741;45.828.819
540;NORTH KALIMANTAN;1997;0.018722534;-0.70845795;50.062.848;51.806.378;10.821.034;58.890.958;10.802.312;-0.56889629;32.003.403
541;NORTH KALIMANTAN;1998;0.0027170181;0.095262527;50.718.758;63.915.529;10.834.051;62.962.904;10.831.334;12.109.151;13.016.701
542;NORTH KALIMANTAN;1999;0.0063381195;16.326.265;52.329.945;83.155.336;10.865.324;66.829.071;10.858.986;19.239.807;31.272.888
543;NORTH KALIMANTAN;2000;0.012470245;-0.31466961;54.053.207;67.238.984;10.897.724;7.038.568;10.885.254;-15.916.352;32.400.131
544;NORTH KALIMANTAN;2001;0.013174057;-2.215.591;55.456.707;51.536.307;10.923.358;73.692.217;10.910.184;-15.702.677;25.633.812
545;NORTH KALIMANTAN;2002;0.00481987;12.214.351;56.318.102;88.991.051;10.938.771;767.767;10.933.951;37.454.743;15.413.284
546;NORTH KALIMANTAN;2003;-0.0010137558;-0.61402512;57287.91;73.305.335;10.955.845;79.445.586;10.956.859;-15.685.716;17.073.631
547;NORTH KALIMANTAN;2004;-0.0061635971;-0.30206156;58.284.703;78.606.858;10.973.095;81.627.474;10.979.259;0.53015232;17.250.061
548;NORTH KALIMANTAN;2005;-0.005153656;0.13588524;59.655.504;84.548.416;10.996.342;83.189.564;11.001.495;0.59415579;23.246.765
549;NORTH KALIMANTAN;2006;-0.0074710846;17.707.567;60.862.801;10.167.642;11.016.377;83.968.849;11.023.849;17.128;20.035.744
550;NORTH KALIMANTAN;2007;-0.013615608;0.75038052;61.878.703;91.319.723;11.032.931;83.815.918;11.046.547;-10.356.693;16.553.879
551;NORTH KALIMANTAN;2008;-0.0077590942;0.12965584;63.703.059;84.054.976;11.061.988;82.758.417;11.069.747;-0.72647476;29.056.549
552;NORTH KALIMANTAN;2009;-0.014618874;0.10618591;64.786.137;81.960.907;11.078.847;80.899.048;11.093.466;-0.20940685;16.859.055
553;NORTH KALIMANTAN;2010;-0.0085039139;-0.18873262;66.778.828;7.646.615;11.109.141;78.353.477;11.117.645;-0.54947567;30.294.418
554;NORTH KALIMANTAN;2011;0.003279686;11.278.329;69.241.734;86.526.299;11.145.359;7.524.797;11.142.079;10.060.148;3.621.769
555;NORTH KALIMANTAN;2012;0.013674736;-0.34263706;71693.32;68.263.564;11.180.153;71.689.935;11.166.478;-18.262.734;34.793.854
556;NORTH KALIMANTAN;2013;-0.0023336411;-0.77571964;72.276.227;60.142.374;11.188.251;6.789.957;11.190.584;-0.81211901;0.80976486
557;NORTH KALIMANTAN;2014;0.026754379;-0.82099533;76.193.445;55.852.842;11.241.031;64.062.796;11.214.276;-0.42895317;52.780.151
558;NORTH KALIMANTAN;2015;0.011855125;-0.34921837;76.823.484;56.795.783;11.249.266;60.287.967;11.237.411;0.094294153;0.82349777
559;NORTH KALIMANTAN;2016;-0.011338234;-0.43013334;76.785.547;5.23;11.248.772;56.601.334;1.126.011;-0.44957837;-0.04940033
560;NORTH KALIMANTAN;2017;-0.0064983368;0.23830938;78.914.492;55.377.331;1.127.612;52.994.237;11.282.619;0.30773309;27.348.518
561;NORTH KALIMANTAN;2018;-0.0063648224;0.27850103;80.716.461;52.199.998;11.298.697;49.414.988;11.305.062;-0.31773308;22.577.612
562;NORTH MALUKU;1986;-0.075594902;0.32376051;90.670.215;34.127.054;91.123.991;30.889.449;9.187.994;;
563;NORTH MALUKU;1987;-0.031211853;0.7884016;99.385.264;39.225.745;9.204.174;31.341.729;92.353.859;0.5098691;9.177.494
564;NORTH MALUKU;1988;-0.015760422;0.20012832;10.575.139;3.382.767;92.662.611;31.826.386;92.820.215;-0.53980756;62.087.059
565;NORTH MALUKU;1989;-0.020961761;-0.27929378;11.002.436;29.661.696;9.305.872;32.454.634;93.268.337;-0.41659737;39.610.863
566;NORTH MALUKU;1990;0.0036153793;-0.22047448;11.757.087;31.152.959;93.722.115;33.357.704;93.685.961;0.14912629;66.339.493
567;NORTH MALUKU;1991;0.029513359;-0.022317648;12.523.795;34.415.717;94.353.857;34.638.894;94.058.723;0.32627583;63.174.248
568;NORTH MALUKU;1992;0.034009933;-0.096435785;12.981.433;35.415.099;94.712.753;36.379.457;94.372.654;0.099938154;35.889.626
569;NORTH MALUKU;1993;0.014242172;-0.45930552;13.041.764;34.065.359;94.759.121;38.658.414;94.616.699;-0.134974;0.46367645
570;NORTH MALUKU;1994;0.040820122;-0.26253891;13.617.938;38.919.749;95.191.431;41.545.138;9.478.323;0.48543906;4.323.101
571;NORTH MALUKU;1995;0.079013824;-0.25813103;14.265.733;42.481.775;95.656.157;45.063.086;94.866.018;0.3562026;46.472.549
572;NORTH MALUKU;1996;0.12704659;-0.31656313;14.963.069;46.043.806;96.133.404;49.209.437;94.862.938;0.35620308;47.724.724
573;NORTH MALUKU;1997;0.14989567;-0.7620492;15.182.102;46.335.087;96.278.725;53.955.579;94.779.768;0.029128075;14.532.089
574;NORTH MALUKU;1998;0.081692696;-218.449;13.977.286;37.396.333;95.451.889;59.241.233;94.634.962;-0.89387536;-82.683.563
575;NORTH MALUKU;1999;-0.20558834;-22.876.239;10.307.335;4.205.368;92.406.111;64.929.919;94.461.994;0.46573472;-30.457.783
576;NORTH MALUKU;2000;-0.05287075;-13.178.263;11.817.993;57.488.437;93.773.785;70.666.699;94.302.492;15.434.756;13.676.739
577;NORTH MALUKU;2001;-0.055524826;17.339.573;11.640.299;93.207.464;93.622.284;75.867.891;94.177.532;35.719.023;-1.515.007
578;NORTH MALUKU;2002;-0.054674149;72.726.111;11.563.578;15.254.412;93.556.156;79.818.006;94.102.898;59.336.658;-0.66127777
579;NORTH MALUKU;2003;-0.045577049;-0.69449234;11652.85;7.503.005;9.363.306;81.974.974;94.088.831;-77.514.067;0.76904297
580;NORTH MALUKU;2004;-0.033686638;-0.71939468;11.852.825;75.330.029;93.803.215;82.523.975;94.140.081;0.029997597;17.015.457
581;NORTH MALUKU;2005;-0.023751259;49.293.003;12.111.813;13.087.374;94.019.365;81.580.734;94.256.878;55.543.714;21.615.028
582;NORTH MALUKU;2006;-0.015650749;-10.220.146;12.431.052;68.968.897;94.279.528;79.189.043;94.436.035;-6.190.484;26.016.235
583;NORTH MALUKU;2007;-0.0075798035;-15.371.709;12.831.063;60.513.926;94.596.243;75.885.634;94.672.041;-0.84549731;31.671.524
584;NORTH MALUKU;2008;-0.0038967133;-0.73401594;13.251.716;64.764.862;94.918.823;72.105.021;9.495.779;0.42509365;32.258.034
585;NORTH MALUKU;2009;-0.003027916;-0.050458431;13.704.968;67.623.425;95.255.136;68.128.009;95.285.416;0.28585643;33.631.325
586;NORTH MALUKU;2010;0.012685776;-0.38615608;14.434.154;60.300.441;95.773.525;64.162.002;95.646.667;-0.73229861;51.838.875
587;NORTH MALUKU;2011;0.015992165;-0.69777918;15.052.393;53.431.559;96.192.923;6.040.935;96.033.001;-0.68688834;41.939.735
588;NORTH MALUKU;2012;0.021188736;-0.88010406;15.754.837;4.823.276;96.649.027;57.033.801;9.643.714;-0.51987946;45.610.428
589;NORTH MALUKU;2013;0.015556335;-16.099.021;16.332.223;38.030.298;97.008.953;54.129.319;9.685.339;-10.202.464;35.992.622
590;NORTH MALUKU;2014;0.005443573;0.1230216;16.869.508;52.932.062;9.733.263;51.701.846;97.278.194;14.901.764;32.367.706
591;NORTH MALUKU;2015;0.00093078613;10.874.715;17.533.785;60.471.067;97.718.849;49.596.353;97.709.541;0.75390029;38.621.902
592;NORTH MALUKU;2016;-0.0066680908;-0.75700998;18.177.303;40.100.002;9.807.929;47.670.102;98.145.971;-20.371.065;36.044.121
593;NORTH MALUKU;2017;0.0036888123;0.74126196;19.192.963;53.301.721;9.862.299;45.889.101;98.586.102;1.320.172;54.369.926
594;NORTH MALUKU;2018;0.016692162;0.35563374;20.322.461;4.77;99.194.822;44.143.662;99.027.901;-0.56017196;57.182.994
595;NORTH SULAWESI;1986;0.014318466;0.65051293;71.299.448;30.864.267;88.720.589;24.359.138;88.577.404;;
596;NORTH SULAWESI;1987;-0.0094366074;-0.21812582;7.408.958;26.766.171;89.104.452;2.894.743;89.198.818;-0.40980941;38.386.307
597;NORTH SULAWESI;1988;-0.018626213;0.11677551;78.129.644;34.768.527;89.635.401;33.600.771;89.821.663;0.80023551;53.094.616
598;NORTH SULAWESI;1989;-0.039868355;0.7623713;81.418.604;45.986.118;90.047.741;38.362.405;90.446.424;11.217.593;41.234.283
599;NORTH SULAWESI;1990;-0.025647163;-10.612.199;87.913.691;32.675.045;90.815.258;43.287.244;9.107.173;-13.311.076;76.751.747
